Layer	File	Thickness	Pause	Material	Speed	Intensity
5032	CompositeTensile75032.png	5	0.500	1	5.00	50
5033	CompositeTensile75033.png	5	0.500	1	5.00	50
5034	CompositeTensile75034.png	5	0.500	1	5.00	50
5035	CompositeTensile75035.png	5	0.500	1	5.00	50
5036	CompositeTensile75036.png	5	0.500	1	5.00	50
5037	CompositeTensile75037.png	5	0.500	1	5.00	50
5038	CompositeTensile75038.png	5	0.500	1	5.00	50
5039	CompositeTensile75039.png	5	0.500	1	5.00	50
5040	CompositeTensile75040.png	5	0.500	1	5.00	50
5041	CompositeTensile75041.png	5	0.500	1	5.00	50
5042	CompositeTensile75042.png	5	0.500	1	5.00	50
5043	CompositeTensile75043.png	5	0.500	1	5.00	50
5044	CompositeTensile75044.png	5	0.500	1	5.00	50
5045	CompositeTensile75045.png	5	0.500	1	5.00	50
5046	CompositeTensile75046.png	5	0.500	1	5.00	50
5047	CompositeTensile75047.png	5	0.500	1	5.00	50
5048	CompositeTensile75048.png	5	0.500	1	5.00	50
5049	CompositeTensile75049.png	5	0.500	1	5.00	50
5050	CompositeTensile75050.png	5	0.500	1	5.00	50
5051	CompositeTensile75051.png	5	0.500	1	5.00	50
5052	CompositeTensile75052.png	5	0.500	1	5.00	50
5053	CompositeTensile75053.png	5	0.500	1	5.00	50
5054	CompositeTensile75054.png	5	0.500	1	5.00	50
5055	CompositeTensile75055.png	5	0.500	1	5.00	50
5056	CompositeTensile75056.png	5	0.500	1	5.00	50
5057	CompositeTensile75057.png	5	0.500	1	5.00	50
5058	CompositeTensile75058.png	5	0.500	1	5.00	50
5059	CompositeTensile75059.png	5	0.500	1	5.00	50
5060	CompositeTensile75060.png	5	0.500	1	5.00	50
5061	CompositeTensile75061.png	5	0.500	1	5.00	50
5062	CompositeTensile75062.png	5	0.500	1	5.00	50
5063	CompositeTensile75063.png	5	0.500	1	5.00	50
5064	CompositeTensile75064.png	5	0.500	1	5.00	50
5065	CompositeTensile75065.png	5	0.500	1	5.00	50
5066	CompositeTensile75066.png	5	0.500	1	5.00	50
5067	CompositeTensile75067.png	5	0.500	1	5.00	50
5068	CompositeTensile75068.png	5	0.500	1	5.00	50
5069	CompositeTensile75069.png	5	0.500	1	5.00	50
5070	CompositeTensile75070.png	5	0.500	1	5.00	50
5071	CompositeTensile75071.png	5	0.500	1	5.00	50
5072	CompositeTensile75072.png	5	0.500	1	5.00	50
5073	CompositeTensile75073.png	5	0.500	1	5.00	50
5074	CompositeTensile75074.png	5	0.500	1	5.00	50
5075	CompositeTensile75075.png	5	0.500	1	5.00	50
5076	CompositeTensile75076.png	5	0.500	1	5.00	50
5077	CompositeTensile75077.png	5	0.500	1	5.00	50
5078	CompositeTensile75078.png	5	0.500	1	5.00	50
5079	CompositeTensile75079.png	5	0.500	1	5.00	50
5080	CompositeTensile75080.png	5	0.500	1	5.00	50
5081	CompositeTensile75081.png	5	0.500	1	5.00	50
5082	CompositeTensile75082.png	5	0.500	1	5.00	50
5083	CompositeTensile75083.png	5	0.500	1	5.00	50
5084	CompositeTensile75084.png	5	0.500	1	5.00	50
5085	CompositeTensile75085.png	5	0.500	1	5.00	50
5086	CompositeTensile75086.png	5	0.500	1	5.00	50
5087	CompositeTensile75087.png	5	0.500	1	5.00	50
5088	CompositeTensile75088.png	5	0.500	1	5.00	50
5089	CompositeTensile75089.png	5	0.500	1	5.00	50
5090	CompositeTensile75090.png	5	0.500	1	5.00	50
5091	CompositeTensile75091.png	5	0.500	1	5.00	50
5092	CompositeTensile75092.png	5	0.500	1	5.00	50
5093	CompositeTensile75093.png	5	0.500	1	5.00	50
5094	CompositeTensile75094.png	5	0.500	1	5.00	50
5095	CompositeTensile75095.png	5	0.500	1	5.00	50
5096	CompositeTensile75096.png	5	0.500	1	5.00	50
5097	CompositeTensile75097.png	5	0.500	1	5.00	50
5098	CompositeTensile75098.png	5	0.500	1	5.00	50
5099	CompositeTensile75099.png	5	0.500	1	5.00	50
5100	CompositeTensile75100.png	5	0.500	1	5.00	50
5101	CompositeTensile75101.png	5	0.500	1	5.00	50
5102	CompositeTensile75102.png	5	0.500	1	5.00	50
5103	CompositeTensile75103.png	5	0.500	1	5.00	50
5104	CompositeTensile75104.png	5	0.500	1	5.00	50
5105	CompositeTensile75105.png	5	0.500	1	5.00	50
5106	CompositeTensile75106.png	5	0.500	1	5.00	50
5107	CompositeTensile75107.png	5	0.500	1	5.00	50
5108	CompositeTensile75108.png	5	0.500	1	5.00	50
5109	CompositeTensile75109.png	5	0.500	1	5.00	50
5110	CompositeTensile75110.png	5	0.500	1	5.00	50
5111	CompositeTensile75111.png	5	0.500	1	5.00	50
5112	CompositeTensile75112.png	5	0.500	1	5.00	50
5113	CompositeTensile75113.png	5	0.500	1	5.00	50
5114	CompositeTensile75114.png	5	0.500	1	5.00	50
5115	CompositeTensile75115.png	5	0.500	1	5.00	50
5116	CompositeTensile75116.png	5	0.500	1	5.00	50
5117	CompositeTensile75117.png	5	0.500	1	5.00	50
5118	CompositeTensile75118.png	5	0.500	1	5.00	50
5119	CompositeTensile75119.png	5	0.500	1	5.00	50
5120	CompositeTensile75120.png	5	0.500	1	5.00	50
5121	CompositeTensile75121.png	5	0.500	1	5.00	50
5122	CompositeTensile75122.png	5	0.500	1	5.00	50
5123	CompositeTensile75123.png	5	0.500	1	5.00	50
5124	CompositeTensile75124.png	5	0.500	1	5.00	50
5125	CompositeTensile75125.png	5	0.500	1	5.00	50
5126	CompositeTensile75126.png	5	0.500	1	5.00	50
5127	CompositeTensile75127.png	5	0.500	1	5.00	50
5128	CompositeTensile75128.png	5	0.500	1	5.00	50
5129	CompositeTensile75129.png	5	0.500	1	5.00	50
5130	CompositeTensile75130.png	5	0.500	1	5.00	50
5131	CompositeTensile75131.png	5	0.500	1	5.00	50
5132	CompositeTensile75132.png	5	0.500	1	5.00	50
5133	CompositeTensile75133.png	5	0.500	1	5.00	50
5134	CompositeTensile75134.png	5	0.500	1	5.00	50
5135	CompositeTensile75135.png	5	0.500	1	5.00	50
5136	CompositeTensile75136.png	5	0.500	1	5.00	50
5137	CompositeTensile75137.png	5	0.500	1	5.00	50
5138	CompositeTensile75138.png	5	0.500	1	5.00	50
5139	CompositeTensile75139.png	5	0.500	1	5.00	50
5140	CompositeTensile75140.png	5	0.500	1	5.00	50
5141	CompositeTensile75141.png	5	0.500	1	5.00	50
5142	CompositeTensile75142.png	5	0.500	1	5.00	50
5143	CompositeTensile75143.png	5	0.500	1	5.00	50
5144	CompositeTensile75144.png	5	0.500	1	5.00	50
5145	CompositeTensile75145.png	5	0.500	1	5.00	50
5146	CompositeTensile75146.png	5	0.500	1	5.00	50
5147	CompositeTensile75147.png	5	0.500	1	5.00	50
5148	CompositeTensile75148.png	5	0.500	1	5.00	50
5149	CompositeTensile75149.png	5	0.500	1	5.00	50
5150	CompositeTensile75150.png	5	0.500	1	5.00	50
5151	CompositeTensile75151.png	5	0.500	1	5.00	50
5152	CompositeTensile75152.png	5	0.500	1	5.00	50
5153	CompositeTensile75153.png	5	0.500	1	5.00	50
5154	CompositeTensile75154.png	5	0.500	1	5.00	50
5155	CompositeTensile75155.png	5	0.500	1	5.00	50
5156	CompositeTensile75156.png	5	0.500	1	5.00	50
5157	CompositeTensile75157.png	5	0.500	1	5.00	50
5158	CompositeTensile75158.png	5	0.500	1	5.00	50
5159	CompositeTensile75159.png	5	0.500	1	5.00	50
5160	CompositeTensile75160.png	5	0.500	1	5.00	50
5161	CompositeTensile75161.png	5	0.500	1	5.00	50
5162	CompositeTensile75162.png	5	0.500	1	5.00	50
5163	CompositeTensile75163.png	5	0.500	1	5.00	50
5164	CompositeTensile75164.png	5	0.500	1	5.00	50
5165	CompositeTensile75165.png	5	0.500	1	5.00	50
5166	CompositeTensile75166.png	5	0.500	1	5.00	50
5167	CompositeTensile75167.png	5	0.500	1	5.00	50
5168	CompositeTensile75168.png	5	0.500	1	5.00	50
5169	CompositeTensile75169.png	5	0.500	1	5.00	50
5170	CompositeTensile75170.png	5	0.500	1	5.00	50
5171	CompositeTensile75171.png	5	0.500	1	5.00	50
5172	CompositeTensile75172.png	5	0.500	1	5.00	50
5173	CompositeTensile75173.png	5	0.500	1	5.00	50
5174	CompositeTensile75174.png	5	0.500	1	5.00	50
5175	CompositeTensile75175.png	5	0.500	1	5.00	50
5176	CompositeTensile75176.png	5	0.500	1	5.00	50
5177	CompositeTensile75177.png	5	0.500	1	5.00	50
5178	CompositeTensile75178.png	5	0.500	1	5.00	50
5179	CompositeTensile75179.png	5	0.500	1	5.00	50
5180	CompositeTensile75180.png	5	0.500	1	5.00	50
5181	CompositeTensile75181.png	5	0.500	1	5.00	50
5182	CompositeTensile75182.png	5	0.500	1	5.00	50
5183	CompositeTensile75183.png	5	0.500	1	5.00	50
5184	CompositeTensile75184.png	5	0.500	1	5.00	50
5185	CompositeTensile75185.png	5	0.500	1	5.00	50
5186	CompositeTensile75186.png	5	0.500	1	5.00	50
5187	CompositeTensile75187.png	5	0.500	1	5.00	50
5188	CompositeTensile75188.png	5	0.500	1	5.00	50
5189	CompositeTensile75189.png	5	0.500	1	5.00	50
5190	CompositeTensile75190.png	5	0.500	1	5.00	50
5191	CompositeTensile75191.png	5	0.500	1	5.00	50
5192	CompositeTensile75192.png	5	0.500	1	5.00	50
5193	CompositeTensile75193.png	5	0.500	1	5.00	50
5194	CompositeTensile75194.png	5	0.500	1	5.00	50
5195	CompositeTensile75195.png	5	0.500	1	5.00	50
5196	CompositeTensile75196.png	5	0.500	1	5.00	50
5197	CompositeTensile75197.png	5	0.500	1	5.00	50
5198	CompositeTensile75198.png	5	0.500	1	5.00	50
5199	CompositeTensile75199.png	5	0.500	1	5.00	50
5200	CompositeTensile75200.png	5	0.500	1	5.00	50
5201	CompositeTensile75201.png	5	0.500	1	5.00	50
5202	CompositeTensile75202.png	5	0.500	1	5.00	50
5203	CompositeTensile75203.png	5	0.500	1	5.00	50
5204	CompositeTensile75204.png	5	0.500	1	5.00	50
5205	CompositeTensile75205.png	5	0.500	1	5.00	50
5206	CompositeTensile75206.png	5	0.500	1	5.00	50
5207	CompositeTensile75207.png	5	0.500	1	5.00	50
5208	CompositeTensile75208.png	5	0.500	1	5.00	50
5209	CompositeTensile75209.png	5	0.500	1	5.00	50
5210	CompositeTensile75210.png	5	0.500	1	5.00	50
5211	CompositeTensile75211.png	5	0.500	1	5.00	50
5212	CompositeTensile75212.png	5	0.500	1	5.00	50
5213	CompositeTensile75213.png	5	0.500	1	5.00	50
5214	CompositeTensile75214.png	5	0.500	1	5.00	50
5215	CompositeTensile75215.png	5	0.500	1	5.00	50
5216	CompositeTensile75216.png	5	0.500	1	5.00	50
5217	CompositeTensile75217.png	5	0.500	1	5.00	50
5218	CompositeTensile75218.png	5	0.500	1	5.00	50
5219	CompositeTensile75219.png	5	0.500	1	5.00	50
5220	CompositeTensile75220.png	5	0.500	1	5.00	50
5221	CompositeTensile75221.png	5	0.500	1	5.00	50
5222	CompositeTensile75222.png	5	0.500	1	5.00	50
5223	CompositeTensile75223.png	5	0.500	1	5.00	50
5224	CompositeTensile75224.png	5	0.500	1	5.00	50
5225	CompositeTensile75225.png	5	0.500	1	5.00	50
5226	CompositeTensile75226.png	5	0.500	1	5.00	50
5227	CompositeTensile75227.png	5	0.500	1	5.00	50
5228	CompositeTensile75228.png	5	0.500	1	5.00	50
5229	CompositeTensile75229.png	5	0.500	1	5.00	50
5230	CompositeTensile75230.png	5	0.500	1	5.00	50
5231	CompositeTensile75231.png	5	0.500	1	5.00	50
5232	CompositeTensile75232.png	5	0.500	1	5.00	50
5233	CompositeTensile75233.png	5	0.500	1	5.00	50
5234	CompositeTensile75234.png	5	0.500	1	5.00	50
5235	CompositeTensile75235.png	5	0.500	1	5.00	50
5236	CompositeTensile75236.png	5	0.500	1	5.00	50
5237	CompositeTensile75237.png	5	0.500	1	5.00	50
5238	CompositeTensile75238.png	5	0.500	1	5.00	50
5239	CompositeTensile75239.png	5	0.500	1	5.00	50
5240	CompositeTensile75240.png	5	0.500	1	5.00	50
5241	CompositeTensile75241.png	5	0.500	1	5.00	50
5242	CompositeTensile75242.png	5	0.500	1	5.00	50
5243	CompositeTensile75243.png	5	0.500	1	5.00	50
5244	CompositeTensile75244.png	5	0.500	1	5.00	50
5245	CompositeTensile75245.png	5	0.500	1	5.00	50
5246	CompositeTensile75246.png	5	0.500	1	5.00	50
5247	CompositeTensile75247.png	5	0.500	1	5.00	50
5248	CompositeTensile75248.png	5	0.500	1	5.00	50
5249	CompositeTensile75249.png	5	0.500	1	5.00	50
5250	CompositeTensile75250.png	5	0.500	1	5.00	50
5251	CompositeTensile75251.png	5	0.500	1	5.00	50
5252	CompositeTensile75252.png	5	0.500	1	5.00	50
5253	CompositeTensile75253.png	5	0.500	1	5.00	50
5254	CompositeTensile75254.png	5	0.500	1	5.00	50
5255	CompositeTensile75255.png	5	0.500	1	5.00	50
5256	CompositeTensile75256.png	5	0.500	1	5.00	50
5257	CompositeTensile75257.png	5	0.500	1	5.00	50
5258	CompositeTensile75258.png	5	0.500	1	5.00	50
5259	CompositeTensile75259.png	5	0.500	1	5.00	50
5260	CompositeTensile75260.png	5	0.500	1	5.00	50
5261	CompositeTensile75261.png	5	0.500	1	5.00	50
5262	CompositeTensile75262.png	5	0.500	1	5.00	50
5263	CompositeTensile75263.png	5	0.500	1	5.00	50
5264	CompositeTensile75264.png	5	0.500	1	5.00	50
5265	CompositeTensile75265.png	5	0.500	1	5.00	50
5266	CompositeTensile75266.png	5	0.500	1	5.00	50
5267	CompositeTensile75267.png	5	0.500	1	5.00	50
5268	CompositeTensile75268.png	5	0.500	1	5.00	50
5269	CompositeTensile75269.png	5	0.500	1	5.00	50
5270	CompositeTensile75270.png	5	0.500	1	5.00	50
5271	CompositeTensile75271.png	5	0.500	1	5.00	50
5272	CompositeTensile75272.png	5	0.500	1	5.00	50
5273	CompositeTensile75273.png	5	0.500	1	5.00	50
5274	CompositeTensile75274.png	5	0.500	1	5.00	50
5275	CompositeTensile75275.png	5	0.500	1	5.00	50
5276	CompositeTensile75276.png	5	0.500	1	5.00	50
5277	CompositeTensile75277.png	5	0.500	1	5.00	50
5278	CompositeTensile75278.png	5	0.500	1	5.00	50
5279	CompositeTensile75279.png	5	0.500	1	5.00	50
5280	CompositeTensile75280.png	5	0.500	1	5.00	50
5281	CompositeTensile75281.png	5	0.500	1	5.00	50
5282	CompositeTensile75282.png	5	0.500	1	5.00	50
5283	CompositeTensile75283.png	5	0.500	1	5.00	50
5284	CompositeTensile75284.png	5	0.500	1	5.00	50
5285	CompositeTensile75285.png	5	0.500	1	5.00	50
5286	CompositeTensile75286.png	5	0.500	1	5.00	50
5287	CompositeTensile75287.png	5	0.500	1	5.00	50
5288	CompositeTensile75288.png	5	0.500	1	5.00	50
5289	CompositeTensile75289.png	5	0.500	1	5.00	50
5290	CompositeTensile75290.png	5	0.500	1	5.00	50
5291	CompositeTensile75291.png	5	0.500	1	5.00	50
5292	CompositeTensile75292.png	5	0.500	1	5.00	50
5293	CompositeTensile75293.png	5	0.500	1	5.00	50
5294	CompositeTensile75294.png	5	0.500	1	5.00	50
5295	CompositeTensile75295.png	5	0.500	1	5.00	50
5296	CompositeTensile75296.png	5	0.500	1	5.00	50
5297	CompositeTensile75297.png	5	0.500	1	5.00	50
5298	CompositeTensile75298.png	5	0.500	1	5.00	50
5299	CompositeTensile75299.png	5	0.500	1	5.00	50
5300	CompositeTensile75300.png	5	0.500	1	5.00	50
5301	CompositeTensile75301.png	5	0.500	1	5.00	50
5302	CompositeTensile75302.png	5	0.500	1	5.00	50
5303	CompositeTensile75303.png	5	0.500	1	5.00	50
5304	CompositeTensile75304.png	5	0.500	1	5.00	50
5305	CompositeTensile75305.png	5	0.500	1	5.00	50
5306	CompositeTensile75306.png	5	0.500	1	5.00	50
5307	CompositeTensile75307.png	5	0.500	1	5.00	50
5308	CompositeTensile75308.png	5	0.500	1	5.00	50
5309	CompositeTensile75309.png	5	0.500	1	5.00	50
5310	CompositeTensile75310.png	5	0.500	1	5.00	50
5311	CompositeTensile75311.png	5	0.500	1	5.00	50
5312	CompositeTensile75312.png	5	0.500	1	5.00	50
5313	CompositeTensile75313.png	5	0.500	1	5.00	50
5314	CompositeTensile75314.png	5	0.500	1	5.00	50
5315	CompositeTensile75315.png	5	0.500	1	5.00	50
5316	CompositeTensile75316.png	5	0.500	1	5.00	50
5317	CompositeTensile75317.png	5	0.500	1	5.00	50
5318	CompositeTensile75318.png	5	0.500	1	5.00	50
5319	CompositeTensile75319.png	5	0.500	1	5.00	50
5320	CompositeTensile75320.png	5	0.500	1	5.00	50
5321	CompositeTensile75321.png	5	0.500	1	5.00	50
5322	CompositeTensile75322.png	5	0.500	1	5.00	50
5323	CompositeTensile75323.png	5	0.500	1	5.00	50
5324	CompositeTensile75324.png	5	0.500	1	5.00	50
5325	CompositeTensile75325.png	5	0.500	1	5.00	50
5326	CompositeTensile75326.png	5	0.500	1	5.00	50
5327	CompositeTensile75327.png	5	0.500	1	5.00	50
5328	CompositeTensile75328.png	5	0.500	1	5.00	50
5329	CompositeTensile75329.png	5	0.500	1	5.00	50
5330	CompositeTensile75330.png	5	0.500	1	5.00	50
5331	CompositeTensile75331.png	5	0.500	1	5.00	50
5332	CompositeTensile75332.png	5	0.500	1	5.00	50
5333	CompositeTensile75333.png	5	0.500	1	5.00	50
5334	CompositeTensile75334.png	5	0.500	1	5.00	50
5335	CompositeTensile75335.png	5	0.500	1	5.00	50
5336	CompositeTensile75336.png	5	0.500	1	5.00	50
5337	CompositeTensile75337.png	5	0.500	1	5.00	50
5338	CompositeTensile75338.png	5	0.500	1	5.00	50
5339	CompositeTensile75339.png	5	0.500	1	5.00	50
5340	CompositeTensile75340.png	5	0.500	1	5.00	50
5341	CompositeTensile75341.png	5	0.500	1	5.00	50
5342	CompositeTensile75342.png	5	0.500	1	5.00	50
5343	CompositeTensile75343.png	5	0.500	1	5.00	50
5344	CompositeTensile75344.png	5	0.500	1	5.00	50
5345	CompositeTensile75345.png	5	0.500	1	5.00	50
5346	CompositeTensile75346.png	5	0.500	1	5.00	50
5347	CompositeTensile75347.png	5	0.500	1	5.00	50
5348	CompositeTensile75348.png	5	0.500	1	5.00	50
5349	CompositeTensile75349.png	5	0.500	1	5.00	50
5350	CompositeTensile75350.png	5	0.500	1	5.00	50
5351	CompositeTensile75351.png	5	0.500	1	5.00	50
5352	CompositeTensile75352.png	5	0.500	1	5.00	50
5353	CompositeTensile75353.png	5	0.500	1	5.00	50
5354	CompositeTensile75354.png	5	0.500	1	5.00	50
5355	CompositeTensile75355.png	5	0.500	1	5.00	50
5356	CompositeTensile75356.png	5	0.500	1	5.00	50
5357	CompositeTensile75357.png	5	0.500	1	5.00	50
5358	CompositeTensile75358.png	5	0.500	1	5.00	50
5359	CompositeTensile75359.png	5	0.500	1	5.00	50
5360	CompositeTensile75360.png	5	0.500	1	5.00	50
5361	CompositeTensile75361.png	5	0.500	1	5.00	50
5362	CompositeTensile75362.png	5	0.500	1	5.00	50
5363	CompositeTensile75363.png	5	0.500	1	5.00	50
5364	CompositeTensile75364.png	5	0.500	1	5.00	50
5365	CompositeTensile75365.png	5	0.500	1	5.00	50
5366	CompositeTensile75366.png	5	0.500	1	5.00	50
5367	CompositeTensile75367.png	5	0.500	1	5.00	50
5368	CompositeTensile75368.png	5	0.500	1	5.00	50
5369	CompositeTensile75369.png	5	0.500	1	5.00	50
5370	CompositeTensile75370.png	5	0.500	1	5.00	50
5371	CompositeTensile75371.png	5	0.500	1	5.00	50
5372	CompositeTensile75372.png	5	0.500	1	5.00	50
5373	CompositeTensile75373.png	5	0.500	1	5.00	50
5374	CompositeTensile75374.png	5	0.500	1	5.00	50
5375	CompositeTensile75375.png	5	0.500	1	5.00	50
5376	CompositeTensile75376.png	5	0.500	1	5.00	50
5377	CompositeTensile75377.png	5	0.500	1	5.00	50
5378	CompositeTensile75378.png	5	0.500	1	5.00	50
5379	CompositeTensile75379.png	5	0.500	1	5.00	50
5380	CompositeTensile75380.png	5	0.500	1	5.00	50
5381	CompositeTensile75381.png	5	0.500	1	5.00	50
5382	CompositeTensile75382.png	5	0.500	1	5.00	50
5383	CompositeTensile75383.png	5	0.500	1	5.00	50
5384	CompositeTensile75384.png	5	0.500	1	5.00	50
5385	CompositeTensile75385.png	5	0.500	1	5.00	50
5386	CompositeTensile75386.png	5	0.500	1	5.00	50
5387	CompositeTensile75387.png	5	0.500	1	5.00	50
5388	CompositeTensile75388.png	5	0.500	1	5.00	50
5389	CompositeTensile75389.png	5	0.500	1	5.00	50
5390	CompositeTensile75390.png	5	0.500	1	5.00	50
5391	CompositeTensile75391.png	5	0.500	1	5.00	50
5392	CompositeTensile75392.png	5	0.500	1	5.00	50
5393	CompositeTensile75393.png	5	0.500	1	5.00	50
5394	CompositeTensile75394.png	5	0.500	1	5.00	50
5395	CompositeTensile75395.png	5	0.500	1	5.00	50
5396	CompositeTensile75396.png	5	0.500	1	5.00	50
5397	CompositeTensile75397.png	5	0.500	1	5.00	50
5398	CompositeTensile75398.png	5	0.500	1	5.00	50
5399	CompositeTensile75399.png	5	0.500	1	5.00	50
5400	CompositeTensile75400.png	5	0.500	1	5.00	50
5401	CompositeTensile75401.png	5	0.500	1	5.00	50
5402	CompositeTensile75402.png	5	0.500	1	5.00	50
5403	CompositeTensile75403.png	5	0.500	1	5.00	50
5404	CompositeTensile75404.png	5	0.500	1	5.00	50
5405	CompositeTensile75405.png	5	0.500	1	5.00	50
5406	CompositeTensile75406.png	5	0.500	1	5.00	50
5407	CompositeTensile75407.png	5	0.500	1	5.00	50
5408	CompositeTensile75408.png	5	0.500	1	5.00	50
5409	CompositeTensile75409.png	5	0.500	1	5.00	50
5410	CompositeTensile75410.png	5	0.500	1	5.00	50
5411	CompositeTensile75411.png	5	0.500	1	5.00	50
5412	CompositeTensile75412.png	5	0.500	1	5.00	50
5413	CompositeTensile75413.png	5	0.500	1	5.00	50
5414	CompositeTensile75414.png	5	0.500	1	5.00	50
5415	CompositeTensile75415.png	5	0.500	1	5.00	50
5416	CompositeTensile75416.png	5	0.500	1	5.00	50
5417	CompositeTensile75417.png	5	0.500	1	5.00	50
5418	CompositeTensile75418.png	5	0.500	1	5.00	50
5419	CompositeTensile75419.png	5	0.500	1	5.00	50
5420	CompositeTensile75420.png	5	0.500	1	5.00	50
5421	CompositeTensile75421.png	5	0.500	1	5.00	50
5422	CompositeTensile75422.png	5	0.500	1	5.00	50
5423	CompositeTensile75423.png	5	0.500	1	5.00	50
5424	CompositeTensile75424.png	5	0.500	1	5.00	50
5425	CompositeTensile75425.png	5	0.500	1	5.00	50
5426	CompositeTensile75426.png	5	0.500	1	5.00	50
5427	CompositeTensile75427.png	5	0.500	1	5.00	50
5428	CompositeTensile75428.png	5	0.500	1	5.00	50
5429	CompositeTensile75429.png	5	0.500	1	5.00	50
5430	CompositeTensile75430.png	5	0.500	1	5.00	50
5431	CompositeTensile75431.png	5	0.500	1	5.00	50
5432	CompositeTensile75432.png	5	0.500	1	5.00	50
5433	CompositeTensile75433.png	5	0.500	1	5.00	50
5434	CompositeTensile75434.png	5	0.500	1	5.00	50
5435	CompositeTensile75435.png	5	0.500	1	5.00	50
5436	CompositeTensile75436.png	5	0.500	1	5.00	50
5437	CompositeTensile75437.png	5	0.500	1	5.00	50
5438	CompositeTensile75438.png	5	0.500	1	5.00	50
5439	CompositeTensile75439.png	5	0.500	1	5.00	50
5440	CompositeTensile75440.png	5	0.500	1	5.00	50
5441	CompositeTensile75441.png	5	0.500	1	5.00	50
5442	CompositeTensile75442.png	5	0.500	1	5.00	50
5443	CompositeTensile75443.png	5	0.500	1	5.00	50
5444	CompositeTensile75444.png	5	0.500	1	5.00	50
5445	CompositeTensile75445.png	5	0.500	1	5.00	50
5446	CompositeTensile75446.png	5	0.500	1	5.00	50
5447	CompositeTensile75447.png	5	0.500	1	5.00	50
5448	CompositeTensile75448.png	5	0.500	1	5.00	50
5449	CompositeTensile75449.png	5	0.500	1	5.00	50
5450	CompositeTensile75450.png	5	0.500	1	5.00	50
5451	CompositeTensile75451.png	5	0.500	1	5.00	50
5452	CompositeTensile75452.png	5	0.500	1	5.00	50
5453	CompositeTensile75453.png	5	0.500	1	5.00	50
5454	CompositeTensile75454.png	5	0.500	1	5.00	50
5455	CompositeTensile75455.png	5	0.500	1	5.00	50
5456	CompositeTensile75456.png	5	0.500	1	5.00	50
5457	CompositeTensile75457.png	5	0.500	1	5.00	50
5458	CompositeTensile75458.png	5	0.500	1	5.00	50
5459	CompositeTensile75459.png	5	0.500	1	5.00	50
5460	CompositeTensile75460.png	5	0.500	1	5.00	50
5461	CompositeTensile75461.png	5	0.500	1	5.00	50
5462	CompositeTensile75462.png	5	0.500	1	5.00	50
5463	CompositeTensile75463.png	5	0.500	1	5.00	50
5464	CompositeTensile75464.png	5	0.500	1	5.00	50
5465	CompositeTensile75465.png	5	0.500	1	5.00	50
5466	CompositeTensile75466.png	5	0.500	1	5.00	50
5467	CompositeTensile75467.png	5	0.500	1	5.00	50
5468	CompositeTensile75468.png	5	0.500	1	5.00	50
5469	CompositeTensile75469.png	5	0.500	1	5.00	50
